,title,rate,description
142,소림오조,9.4,"소림사의 속가제자 홍희관(洪熙官: 이연걸 분)은 동문이었던 마영우의 밀고로 인해 온가족이 몰살되고, 천행으로 살아남은 어린 아들 문정을 데리고 복수를 하기 위해 강호를 떠돈다. 반청복명의 기치를 내건 소림사의 장문인은 명나라 황실에서 남긴 보물지도(화폭)를 어린 다섯 제자(오조)의 등에 새겨 진근남을 찾아가게 한다. 그 사실을 알아낸 마영우는 청병들을 앞세워 소림사에 불을 지르고, 다섯 동자의 뒤를 쫓는다. 홍희관 부자는 그 소란에 휘말리게 되고, 독공을 터득해 불사신이 된 마영우와 거듭 처절한 싸움을 벌여 최후의 승리를 거둔다."
143,순간접착제,9.4,"생활고 때문에 지하철에서 순간접착제를 파는 행상으로 나선 주인공. 두려움과 창피함으로 인해 연속되는 좌절을 겪고야 만다. 낯선 사람이 베푼 호의를 통해 용기를 얻고 급기야 성공하는 듯 보이지만.. (A man selling instant glue at a subway stop makes a mistake during the product demonstration. Because of his blunder, he is afraid to board the train. He resolves to try again and finally succeeds, only to be caught by the police. Warmly depicting the peddlers in the subway, the film tells us that there is always hope.) 연출의도. ""왜 사느냐""는 질문에 대한 명쾌한 답은 없을 것이다. 사람들은 똑같은 질문에 웃음으로 그 답을 대신할 것이다. 하지만 다가올 날은 더 좋아질 것이라는 막연한 기대감이 없다면 삶은 고통의 연속일 뿐이지 않을까? 그 막연한 기대감을 거창한 단어로 표현하자면 희망이 될 것이다. 그 희망을 영화 속에 담고 싶었다. (Simply, there is no answer to the question why we live this life. But if you don’t have any anticipation that it’ll get better, life would be nothing but a continuous agony. That vague anticipation can be named as hope and I wanted to express that hope.)"
144,별의 정원,9.4,"어둠을 무서워하고 엄마와 사이도 좋지 못한 사춘기 도시 소녀 ‘수하’. ‘별 볼 일 없는 곳’이라 여긴 수하리의 외갓집에서 방학을 보내게 된 ‘수하’는 우주의 별이 담긴 ‘어둠의 돌’을 통해 별의 정원으로 들어가게 되고, 정원사 ‘오무’와 함께 사라질 위기에 처한 우주를 구하기 위해 떠나게 되는데… 그리운 아빠와 엄마에 대한 마음, 그리고 자신이 품은 어둠의 비밀과 마주하게 된 ‘수하’는 ‘오무’와 함께 빼앗긴 어둠을 되찾고 우주의 별들을 구할 수 있을까?"
145,서유기 2 - 선리기연(북경어 더빙),9.4,&lt서유기 월광보합&gt의 완결편. 지존보는 500년전의 세계로 와서 자하란 여자를 만나는데 이 여자는 500년 후에 백정정과 춘삼십낭의 사부가 되는 반사대사이다. 자하는 바로 여래신등의 심지로 언니와 한몸이나 자신의 몽중인을 찾으러 속세로 나온다. 자신의 자청보검을 뽑을 수 있는 사람이 그녀의 꿈속의 낭군. 지존보는 자하가 월광보합을 갖고 있어서 어떻게든 월광보합으로 500년후의 세상으로 가서 백정정을 구하려고 한다. 한편 자신의 배필감은 자신의 자청보검을 뽑을 수 있다고 믿고 있던 자하는 지존보가 자청보검을 뽑는 것을 보고 자신의 낭군으로 점찍어 놓는다. 한편 지존보는 자하에게서 월광보합을 얻으려고 사랑한다고 거짓말을 한다. 그러나 지존보에게 사랑하는 여자가 있다는 걸 안 자하는 떠나고 다시 사부님을 만난 지존보는 사제들과 함께 우마왕에게 잡힌다. 우마왕은 지존보를 자신의 여동생인 향향과 혼인시키려 하고 자신이 생명을 구해줬던 자하를 자신의 첩으로 만드려고 한다. 몰래 도망을 친 지존보는 거미줄동굴로 가 백정정을 만난다. 그는 500년후의 세상으로 돌아갈 필요가 없게되자 당장 그녀와 혼인을 하려한다. 하지만 그의 마음은 이미 자하에게로 기울어져 있었으니. 이런 지존보의 마음을 안 백정정은 그의 곁을 떠나고 지존보는 관세음보살을 찾아가 손오공이 되겠다고 말하며 절대로 여자를 사랑하지 않겠다고 맹세한다. 그리고 저팔계와 사오정과 함께 당삼장을 구하러 우마왕의 성에 가서 결전을 벌이고 자하도 구해낸다. 지존보의 사랑을 확인하는 자하. 그녀는 일 대 혈전속에서 위기에 처한 손오공을 구하다가 우마왕의 칼에 맞아죽고 우마왕은 손오공의 손에 죽는다. 이때 성이 무너지려하자 손오공 일행은 월광보합으로 500년후의 세상으로 온다. 이때의 세상은 요괴가 사라지고 태평스러운 세상이다. 손오공 일행은 길을 떠나면서 지존보와 자하가 다시 만나서 서로 사랑을 확인하는 장면을 보게 된다
146,모노노케 히메(원령공주)(패키지상품: 바람계곡의 나우시카 더빙판 추가제공),9.4,"필사적으로 숲을 지키려는 대자연의 신들과 인간들과의 피할 수 없는 싸움이 시작된다. 숲과 산을 짓밟아 터전을 넓히려는 인간들과 그들의 야욕에 분노의 재앙신으로 변한 멧돼지를 비롯한 대자연과의 처절한 사투…그리고, 그 전쟁의 중심에서 자연의 편에 선 '모노노케 히메'와 그녀의 목숨을 구해 숲으로 들어온 ‘아시타카’…두 사람은 이제 어느 편에 설 지를 결정을 내려야만 하고 인간들은 최강의 군대를 동원하여 ‘시시’신의 숲으로 진격을 시작하는데…"
147,트루먼 쇼,9.4,"트루먼 버뱅크(Truman Burbank: 짐 캐리 분)는 평범한 샐러리맨이다. 적어도 그가 아는 한은 그렇다. 그는 메릴(Meryl Burbank/Hannah Gill: 로라 린니 분)이란 여인과 결혼했고 보험회사에서 근무하며 어린 시절 아빠(Kirk Burbank: 브라이언 디레이트 분)가 익사하는 것을 보고 물에 대한 공포증이 있는 남자다. 그런데 어느 날 그는 익사한 것으로 알던 아버지를 길에서 만나고 알 수 없는 사람에 의해 아빠가 끌려가는 것을 보면서 자신의 생활이 뭔가 평범치 못하다는 것을 확신하게 된다. 그는 하루 24시간 생방송 되는 트루먼 쇼의 주인공이다. 전 세계의 시청자들이 그의 탄생부터 30이 가까운 지금까지 일거수 일투족을 TV를 통해 보고 있다. 그는 만인의 스타지만 정작 본인은 짐작도 못하고 있다. 그의 주변 인물은 모두 배우이고 사는 곳 또한 스튜디오이지만 그는 실비아(Lauren Garland/Sylvia: 나타샤 맥엘혼 분)를 만날 때까지 전혀 알지 못한다. 대학 때 이상형의 여인 실비아와 만난 트루먼은 그 여인으로부터 모든게 트루먼을 위해 만들어진 가짜란 얘기를 듣는데 그 여인이 피지섬으로 간다는 얘길 듣고 늦게나마 그 여인을 찾아 떠나기로 결심한다. 아내와 함께 떠나려는 시도를 하지만 번번히 실패하면서 가족, 친구 조차 믿을 수 없다는 것을 깨닫게 되고 혼자서 고향을 빠져나가려는 시도를 한다."
148,해리 포터와 마법사의 돌(1편),9.4,"해리 포터(다니엘 래드클리프 분)는 위압적인 버논 숙부(리챠드 그리피스 분)와 냉담한 이모 페투니아 (피오나 쇼 분), 욕심 많고 버릇없는 사촌 더즐리(해리 멜링 분) 밑에서 갖은 구박을 견디며 계단 밑 벽장에서 생활한다. 이모네 식구들 역시 해리와의 동거가 불편하기는 마찬가지. 이모 페투니아에겐 해리가 이상한(?) 언니 부부에 관한 기억을 떠올리게 만드는 달갑지 않은 존재다. 11살 생일이 며칠 앞으로 다가왔지만 한번도 생일파티를 치르거나 제대로 된 생일선물을 받아 본 적이 없는 해리로서는 특별히 신날 것도 기대 할 것도 없다. 11살 생일을 며칠 앞둔 어느 날 해리에게 초록색 잉크로 쓰여진 한 통의 편지가 배달된다. 그 편지의 내용은 다름 아닌 해리의 11살 생일을 맞이하여 전설적인“호그와트 마법학교”에서 보낸 입학초대장이었다. 그리고 해리의 생일을 축하하러 온 거인 해그리드는 해리가 모르고 있었던 해리의 진정한 정체를 알려주는데. 그것은 바로 해리가 굉장한 능력을 지닌 마법사라는 것! 해리는 해그리드의 지시대로 자신을 구박하던 이모네 집을 주저없이 떠나 호그와트행(行)을 택한다. 런던의 킹스크로스 역에 있는 비밀의 9와 3/4 승장장에서 호그와트 특급열차를 탄 해리는 열차 안에서 같은 호그와트 마법학교 입학생인 헤르미온느 그레인저(엠마 왓슨 분)와 론 위즐리 (루퍼트 그린트 분)를 만나 친구가 된다. 이들과 함께 호그와트에 입학한 해리는, 놀라운 모험의 세계를 경험하며 갖가지 신기한 마법들을 배워 나간다. 또한 빗자루를 타고 공중을 날아다니며 경기하는 스릴 만점의 퀴디치 게임에서 스타로 탄생하게 되며, 용․머리가 셋 달린 개․유니콘․켄타우루스․히포그리프(말 몸에 독수리 머리와 날개를 가진 괴물)등 신비한 동물들과 마주치며 모험을 즐긴다. 그러던 어느 날 해리는 호그와트 지하실에 `영원한 생을 가져다주는 마법사의 돌'이 비밀리에 보관되어 있다는 것을 알게되고, 해리의 부모님을 죽인 볼드모트가 그 돌을 노린다는 사실도 알게 된다. 볼드모트는 바로 해리를 죽이려다 실패하고 이마에 번개모양의 흉터를 남긴 장본인이다. 해리는 볼드모트로부터 마법의 돌과 호그와트 마법학교를 지키기 위해 필사의 노력을 하는데..."
149,토토의 천국,9.4,"자신이 태어난 병원에서 발생한 화재 사고로 이웃집 알프레드와 자신이 뒤바뀌었다고 생각하는 어린 토토. 부잣집 도련님인 알프레드가 자신의 운명을 빼앗아 버렸다는 생각에 사로잡힌 토토는 거대한 질투심으로 엉망이 된 사춘기 시절을 보낸다. 그러던 어느 폭풍우가 치던 날, 알프레드 아버지의 부탁으로 비행기 조종을 하게 된 토토의 아버지가 추락하여 실종되는 사건이 발생한다. 이 일로 토토의 집안 형편은 더욱 어려워지고, 설상가상으로 토토가 의지하던 누나 앨리스가 알프레드와 데이트하는 것을 목격하면서 깊은 상처를 받는데..."
150,주토피아(패키지상품 : 더빙판 추가증정),9.4,"누구나 살고 싶은 도시 1위, 주토피아 연쇄 실종 사건 발생! “미치도록 잡고 싶었다!” 교양 있고 세련된 라이프 스타일을 주도하는 도시 주토피아. 이 곳을 단숨에 혼란에 빠트린 연쇄 실종사건이 발생한다! 주토피아 최초의 토끼 경찰관 주디 홉스는 48시간 안에 사건 해결을 지시 받자 뻔뻔한 사기꾼 여우 닉 와일드에게 협동 수사를 제안하는데… 스릴 넘치는 추격전의 신세계가 열린다!"
151,굿 윌 헌팅,9.4,윌 헌팅(Will Hunting: 매트 데이몬 분)은 20년을 살아오면서 누구의 간섭도 받아본 적이 없었다. 그러한 그도 결코 우습게 상대하지 못할 인생의 스승을 만나게 된다. 보스톤 남쪽의 빈민 거주지역에서 살고 있는 노동자계층의 친구들과 마찬가지로 윌은 비천한 일을 살며 산다. 윌은 MIT 공대에서 교실 바닥 청소 일을 할 때 말곤 대학교 정문 근처에도 가본 적이 없다. 그러나 노벨상을 수상한 교수들조차 혀를 내두를 만큼 어려운 문제들을 싱거울 정도로 간단하게 풀어버린다. 그러나 그토록 머리가 비상한 윌도 어쩌지 못 하는 게 한 가지 있다. 폭행죄로 재판을 받게된 윌은 수감될 위기에서 벗어날 수가 없다. 윌의 유일한 희망은 심리한 교수인 숀 맥과이어(Sean McGuire: 로빈 윌리암스)이다. 숀은 윌이 가진 내면의 아픔에 깊은 애정을 갖고 관찰하면서 윌에게 인생과 투쟁하기 위해 필요한 지혜를 가르쳐 준다.
152,해리 포터와 마법사의 돌: 매지컬 무비 모드(세트: 기존 1편 포함),9.4,"20년 전 우리를 설레게 했던 <해리포터와 마법사의 돌>을 다시 만나볼 수 있는 기회! 해리포터와 마법사의 돌: 매지컬 무비 모드 호그와트 입학을 환영합니다! 입학 레터부터 기숙사 배정 모자까지, 매지컬 무비 모드를 통해 호그와트에서의 잊지 못할 1학년을 다시 한번 경험해보세요. 마법 뒤에 숨겨진 이야기: 감독 크리스 콜럼버스가 직접 소개하는 프로덕션 비하인드의 일화와 놀라운 이야기들을 만나보세요. 본편 삭제 장면 & 비하인드 스토리: 포트키 불빛이 반짝이면 모두 주목! 본편에선 볼 수 없었던 7편의 삭제 장면들을 매지컬 무비 모드에서 만나보세요. 해리포터 퀴즈 대회: 캐릭터, 신비한 동물들, 역사, 그리고 장소 등등까지 – 알고 있는 해리포터 전지식을 동원해 당신의 기숙사에 우승컵을 안겨보세요! 골든 트리오: 해리에게 있었던 마법 같은 순간들, 헤르미온느의 마법과 주문들, 론의 호그와트 생존기까지! 1학년 동안 삼총사에게 있었던 마법 같은 이야기들을 만나보세요. 환상적인 CG 효과들로 새롭게 탄생한 본편의 장면들! 해리의 벽장, 호그와트 입학 레터, 입학 준비물 리스트, 호그와트행 티켓, 신비한 동물에 입혀진 마법 같은 그래픽 효과들을 만나보세요. 곳곳에 숨겨진 이스터에그 또한 놓치지 마세요!"
